event_id,user_id,event_type,created_at
867,118,invited_team_member,2024-07-06
868,119,signed_up,2024-08-22
869,119,shared_design,2024-10-10
870,119,deleted_design,2024-12-24
871,119,shared_design,2024-11-14
872,119,shared_design,2024-09-30
873,119,deleted_design,2024-11-10
874,119,created_design,2024-10-04
875,119,exported_design,2024-11-10
876,119,deleted_design,2024-10-17
877,119,shared_design,2024-10-31
878,119,shared_design,2024-09-25
879,119,deleted_design,2024-12-22
880,119,shared_design,2024-12-14
881,119,deleted_design,2024-11-08
882,119,exported_design,2024-09-18
883,119,shared_design,2024-09-11
884,120,signed_up,2024-01-05
885,120,created_design,2024-11-20
886,120,created_design,2024-02-12
887,120,created_design,2024-09-20
888,120,deleted_design,2024-10-28
889,120,exported_design,2024-11-02
890,121,signed_up,2024-10-15
891,121,exported_design,2024-12-14
892,121,deleted_design,2024-11-30
893,121,shared_design,2024-11-12
894,121,deleted_design,2024-11-01
895,121,created_design,2024-12-18
896,121,shared_design,2024-12-04
897,121,created_design,2024-12-18
898,121,exported_design,2024-11-14
899,121,exported_design,2024-12-19
900,122,signed_up,2024-10-02
901,123,signed_up,2024-05-15
902,124,signed_up,2024-02-05
903,124,created_design,2024-06-02
904,124,shared_design,2024-06-19
905,124,created_design,2024-06-03
906,124,shared_design,2024-05-20
907,124,deleted_design,2024-08-21
908,124,created_design,2024-09-24
909,124,shared_design,2024-02-25
910,124,shared_design,2024-03-28
911,125,signed_up,2024-05-25
912,125,deleted_design,2024-08-29
913,125,created_design,2024-08-26
914,125,shared_design,2024-10-04
915,126,signed_up,2024-10-05
916,126,deleted_design,2024-11-18
917,126,created_design,2024-12-05
918,126,exported_design,2024-12-08
919,126,exported_design,2024-11-30
920,126,created_design,2024-11-03
921,126,shared_design,2024-12-09
922,126,invited_team_member,2024-10-28
923,127,signed_up,2024-11-09
924,127,exported_design,2024-11-16
925,127,shared_design,2024-12-05
926,127,created_design,2024-12-25
927,127,deleted_design,2024-12-09
928,127,exported_design,2024-12-09
929,127,exported_design,2024-12-16
930,127,deleted_design,2024-12-20
931,127,exported_design,2024-11-10
932,127,exported_design,2024-11-11
933,127,exported_design,2024-12-15
934,127,created_design,2024-11-17
935,127,exported_design,2024-12-15
936,127,exported_design,2024-11-12
937,127,exported_design,2024-11-25
938,128,signed_up,2024-01-05
939,129,signed_up,2024-06-02
940,130,signed_up,2024-03-09
941,130,deleted_design,2024-11-05
942,130,exported_design,2024-06-04
943,130,exported_design,2024-10-05
944,130,shared_design,2024-06-10
945,130,shared_design,2024-06-02
946,130,created_design,2024-10-27
947,130,deleted_design,2024-07-04
948,130,exported_design,2024-09-22
949,130,created_design,2024-05-03
950,130,deleted_design,2024-06-20
951,131,signed_up,2024-02-24
952,131,created_design,2024-12-27
953,131,created_design,2024-11-22
954,131,deleted_design,2024-04-11
955,131,created_design,2024-04-30
956,131,deleted_design,2024-10-01
957,131,created_design,2024-08-31
958,131,deleted_design,2024-11-21
959,131,deleted_design,2024-06-20
960,131,shared_design,2024-09-06
961,131,created_design,2024-12-21
962,131,exported_design,2024-09-28
963,131,deleted_design,2024-07-03
964,131,created_design,2024-06-22
965,131,deleted_design,2024-07-18
966,131,exported_design,2024-07-04
967,131,invited_team_member,2024-02-27
968,132,signed_up,2024-03-20
969,132,exported_design,2024-09-28
970,133,signed_up,2024-11-05
971,133,shared_design,2024-12-02
972,133,deleted_design,2024-11-21
973,133,shared_design,2024-12-11
974,134,signed_up,2024-04-14
975,134,deleted_design,2024-11-11
976,134,shared_design,2024-07-14
977,134,shared_design,2024-12-17
978,134,shared_design,2024-09-18
979,135,signed_up,2024-09-15
980,135,created_design,2024-12-08
981,135,exported_design,2024-12-19
982,135,exported_design,2024-11-11
983,135,exported_design,2024-09-27
984,135,deleted_design,2024-11-19
985,135,shared_design,2024-12-24
986,135,created_design,2024-12-26
987,135,deleted_design,2024-10-05
988,135,created_design,2024-12-05
989,135,created_design,2024-12-26
990,135,exported_design,2024-12-29
991,135,deleted_design,2024-11-14
992,135,created_design,2024-09-26
993,135,exported_design,2024-10-18
994,136,signed_up,2024-01-27
995,137,signed_up,2024-05-21
996,137,created_design,2024-11-19
997,137,exported_design,2024-12-05
998,137,deleted_design,2024-10-31
999,137,created_design,2024-09-10
1000,137,shared_design,2024-07-11
1001,137,invited_team_member,2024-12-07
1002,138,signed_up,2024-06-19
1003,138,exported_design,2024-11-23
1004,138,created_design,2024-12-08
1005,138,exported_design,2024-09-19
1006,138,created_design,2024-12-03
1007,138,upgraded_plan,2024-08-28
1008,139,signed_up,2024-03-23
1009,140,signed_up,2024-10-09
1010,140,created_design,2024-10-10
1011,140,shared_design,2024-10-20
1012,140,shared_design,2024-12-19
1013,140,shared_design,2024-11-22
1014,140,exported_design,2024-11-06
1015,140,deleted_design,2024-12-06
1016,140,created_design,2024-12-21
1017,140,exported_design,2024-11-11
1018,140,created_design,2024-11-30
1019,141,signed_up,2024-10-14
1020,141,shared_design,2024-12-18
1021,141,shared_design,2024-12-21
1022,142,signed_up,2024-02-08
1023,142,shared_design,2024-06-11
1024,142,deleted_design,2024-09-29
1025,142,created_design,2024-12-04
1026,142,created_design,2024-10-11
1027,142,created_design,2024-06-19
1028,142,exported_design,2024-08-21
1029,142,shared_design,2024-06-04
1030,142,shared_design,2024-09-06
1031,142,created_design,2024-10-29
1032,142,exported_design,2024-06-21
1033,142,created_design,2024-07-04
1034,142,shared_design,2024-08-30
1035,142,exported_design,2024-03-17
1036,143,signed_up,2024-10-06
1037,143,invited_team_member,2024-10-30
1038,144,signed_up,2024-10-25
1039,144,shared_design,2024-11-24
1040,144,exported_design,2024-11-20
1041,144,exported_design,2024-11-19
1042,144,exported_design,2024-12-09
1043,144,created_design,2024-11-07
1044,144,deleted_design,2024-11-04
1045,144,created_design,2024-10-25
1046,144,shared_design,2024-12-25
1047,144,deleted_design,2024-12-04
1048,144,deleted_design,2024-11-29
1049,144,shared_design,2024-11-17
1050,144,exported_design,2024-12-14
1051,145,signed_up,2024-08-08
1052,145,created_design,2024-12-08
1053,145,shared_design,2024-12-14
1054,145,exported_design,2024-11-16
1055,145,created_design,2024-12-03
1056,145,deleted_design,2024-12-18
1057,145,created_design,2024-10-27
1058,145,exported_design,2024-08-11
1059,146,signed_up,2024-06-06
1060,146,exported_design,2024-08-11
1061,146,shared_design,2024-10-24
1062,146,shared_design,2024-08-05
1063,146,shared_design,2024-10-04
1064,146,exported_design,2024-09-07
1065,146,deleted_design,2024-10-11
1066,146,deleted_design,2024-07-29
1067,146,shared_design,2024-12-02
1068,146,deleted_design,2024-09-07
1069,146,deleted_design,2024-08-16
1070,146,exported_design,2024-07-22
1071,146,exported_design,2024-10-31
1072,146,created_design,2024-12-31
1073,146,shared_design,2024-12-07
1074,147,signed_up,2024-07-02
1075,147,invited_team_member,2024-08-09
1076,148,signed_up,2024-12-07
1077,148,exported_design,2024-12-22
1078,148,shared_design,2024-12-27
1079,148,shared_design,2024-12-22
1080,148,created_design,2024-12-15
1081,148,created_design,2024-12-19
1082,148,exported_design,2024-12-29
1083,148,exported_design,2024-12-08
1084,149,signed_up,2024-10-13
1085,149,shared_design,2024-11-24
1086,149,shared_design,2024-11-28
1087,149,shared_design,2024-12-23
1088,149,created_design,2024-11-26
1089,149,created_design,2024-12-04
1090,149,exported_design,2024-11-26
1091,149,exported_design,2024-12-25
1092,149,shared_design,2024-11-18
1093,150,signed_up,2024-03-20
1094,150,upgraded_plan,2024-08-13
1095,151,signed_up,2024-03-31
1096,151,shared_design,2024-06-24
1097,151,deleted_design,2024-11-01
1098,151,created_design,2024-05-06
1099,151,invited_team_member,2024-07-25
1100,152,signed_up,2024-04-01
1101,152,deleted_design,2024-08-15
1102,152,deleted_design,2024-08-17
1103,152,deleted_design,2024-10-03
1104,152,exported_design,2024-10-29
1105,152,created_design,2024-07-04
1106,152,exported_design,2024-06-04
1107,152,created_design,2024-08-07
1108,152,exported_design,2024-07-17
1109,152,created_design,2024-10-21
1110,152,created_design,2024-05-19
1111,152,created_design,2024-11-29
1112,152,deleted_design,2024-04-14
1113,153,signed_up,2024-07-29
1114,153,created_design,2024-09-06
1115,153,shared_design,2024-11-05
1116,153,exported_design,2024-09-25
1117,153,deleted_design,2024-10-09
1118,153,exported_design,2024-08-30
1119,153,exported_design,2024-12-10
1120,153,created_design,2024-08-05
1121,153,shared_design,2024-10-28
1122,153,deleted_design,2024-11-27
1123,153,shared_design,2024-12-14
1124,154,signed_up,2024-05-16
1125,155,signed_up,2024-07-14
1126,155,deleted_design,2024-12-23
1127,155,shared_design,2024-11-25
1128,155,deleted_design,2024-10-10
1129,155,exported_design,2024-11-29
1130,155,deleted_design,2024-08-05
1131,155,shared_design,2024-09-30
1132,155,shared_design,2024-10-27
1133,155,shared_design,2024-08-22
1134,155,created_design,2024-07-16
1135,155,exported_design,2024-11-24
1136,155,shared_design,2024-10-10
1137,155,created_design,2024-11-11
1138,156,signed_up,2024-04-23
1139,156,invited_team_member,2024-11-05
1140,157,signed_up,2024-06-28
1141,157,shared_design,2024-06-29
1142,157,deleted_design,2024-08-15
1143,157,deleted_design,2024-11-18
1144,157,exported_design,2024-10-07
1145,157,invited_team_member,2024-12-10
1146,158,signed_up,2024-04-24
1147,158,deleted_design,2024-05-14
1148,158,exported_design,2024-10-01
1149,158,shared_design,2024-09-03
1150,158,shared_design,2024-07-05
1151,158,exported_design,2024-08-07
1152,159,signed_up,2024-07-23
1153,159,deleted_design,2024-11-16
1154,159,deleted_design,2024-09-30
1155,159,shared_design,2024-09-09
1156,159,exported_design,2024-07-27
1157,159,created_design,2024-08-04
1158,159,created_design,2024-09-08
1159,159,shared_design,2024-10-03
1160,159,deleted_design,2024-08-24
1161,159,exported_design,2024-07-25
1162,159,exported_design,2024-08-15
1163,159,deleted_design,2024-07-26
1164,159,invited_team_member,2024-11-07
1165,160,signed_up,2024-02-05
1166,161,signed_up,2024-11-24
1167,162,signed_up,2024-12-13
1168,162,invited_team_member,2024-12-25
1169,162,upgraded_plan,2024-12-28
1170,163,signed_up,2024-01-15
1171,163,deleted_design,2024-05-22
1172,163,created_design,2024-01-21
1173,163,deleted_design,2024-05-21
1174,163,exported_design,2024-08-28
1175,163,exported_design,2024-02-01
1176,163,created_design,2024-09-06
1177,163,exported_design,2024-10-07
1178,163,deleted_design,2024-09-13
1179,163,shared_design,2024-12-28
1180,163,exported_design,2024-06-28
1181,163,created_design,2024-12-02
1182,163,created_design,2024-10-22
1183,163,deleted_design,2024-05-23
1184,163,shared_design,2024-12-06
1185,163,shared_design,2024-04-25
1186,164,signed_up,2024-04-01
1187,164,deleted_design,2024-07-30
1188,164,created_design,2024-09-14
1189,164,invited_team_member,2024-08-20
1190,165,signed_up,2024-01-20
1191,165,created_design,2024-01-24
1192,165,deleted_design,2024-11-12
1193,165,exported_design,2024-11-20
1194,165,created_design,2024-07-28
1195,165,invited_team_member,2024-10-01
1196,165,upgraded_plan,2024-12-01
1197,166,signed_up,2024-08-10
1198,166,created_design,2024-08-25
1199,166,exported_design,2024-11-09
1200,166,created_design,2024-12-25
1201,166,deleted_design,2024-09-11
1202,166,shared_design,2024-10-08
1203,166,shared_design,2024-12-30
1204,166,exported_design,2024-11-30
1205,166,deleted_design,2024-08-15
1206,166,exported_design,2024-11-09
1207,166,created_design,2024-10-13
1208,166,deleted_design,2024-12-12
1209,166,shared_design,2024-12-31
1210,166,deleted_design,2024-12-26
1211,166,invited_team_member,2024-09-26
1212,167,signed_up,2024-08-11
1213,167,exported_design,2024-10-20
1214,167,exported_design,2024-08-28
1215,167,shared_design,2024-12-04
1216,167,shared_design,2024-10-17
1217,167,created_design,2024-12-05
1218,167,deleted_design,2024-12-18
1219,167,created_design,2024-09-27
1220,167,exported_design,2024-11-12
1221,167,upgraded_plan,2024-12-26
1222,168,signed_up,2024-02-29
1223,168,invited_team_member,2024-11-09
1224,169,signed_up,2024-04-07
1225,169,deleted_design,2024-09-19
1226,169,created_design,2024-09-18
1227,169,created_design,2024-05-26
1228,169,exported_design,2024-04-29
1229,169,created_design,2024-07-07
1230,169,invited_team_member,2024-12-11
1231,170,signed_up,2024-12-28
1232,170,deleted_design,2024-12-31
1233,170,created_design,2024-12-30
1234,170,exported_design,2024-12-30
1235,170,created_design,2024-12-28
1236,170,deleted_design,2024-12-29
1237,170,deleted_design,2024-12-28
1238,170,shared_design,2024-12-28
1239,170,shared_design,2024-12-31
1240,170,shared_design,2024-12-28
1241,170,created_design,2024-12-28
1242,170,created_design,2024-12-30
1243,171,signed_up,2024-09-23
1244,171,deleted_design,2024-10-22
1245,171,exported_design,2024-10-17
1246,171,exported_design,2024-11-29
1247,171,exported_design,2024-12-04
1248,171,deleted_design,2024-12-03
1249,171,created_design,2024-12-27
1250,171,shared_design,2024-12-30
1251,171,deleted_design,2024-12-18
1252,171,deleted_design,2024-12-21
1253,171,exported_design,2024-10-06
1254,171,deleted_design,2024-10-16
1255,171,shared_design,2024-11-26
1256,172,signed_up,2024-07-05
1257,172,shared_design,2024-10-03
1258,172,shared_design,2024-11-22
1259,172,deleted_design,2024-10-08
1260,172,deleted_design,2024-12-14
1261,172,exported_design,2024-09-25
1262,172,exported_design,2024-11-26
1263,172,shared_design,2024-10-09
1264,172,deleted_design,2024-10-05
1265,172,deleted_design,2024-10-27
1266,172,created_design,2024-07-05
1267,172,created_design,2024-09-15
1268,172,exported_design,2024-11-14
1269,172,created_design,2024-09-20
1270,172,exported_design,2024-09-19
1271,172,shared_design,2024-08-28
1272,172,invited_team_member,2024-12-28
1273,173,signed_up,2024-12-06
1274,174,signed_up,2024-06-09
1275,174,deleted_design,2024-06-18
1276,174,exported_design,2024-09-08
1277,174,invited_team_member,2024-09-10
1278,175,signed_up,2024-06-02
1279,175,shared_design,2024-12-26
1280,175,deleted_design,2024-06-25
1281,175,exported_design,2024-10-25
1282,175,created_design,2024-12-06
1283,175,shared_design,2024-12-04
1284,176,signed_up,2024-12-07
1285,177,signed_up,2024-07-25
1286,178,signed_up,2024-10-10
1287,178,upgraded_plan,2024-10-17
1288,179,signed_up,2024-08-03
1289,180,signed_up,2024-12-12
1290,180,exported_design,2024-12-15
1291,180,created_design,2024-12-31
1292,180,created_design,2024-12-24
1293,180,created_design,2024-12-21
1294,180,exported_design,2024-12-22
1295,180,exported_design,2024-12-22
1296,180,created_design,2024-12-16
1297,180,deleted_design,2024-12-24
1298,180,created_design,2024-12-31
1299,180,deleted_design,2024-12-19
1300,180,deleted_design,2024-12-21
1301,180,exported_design,2024-12-16
1302,180,created_design,2024-12-22
1303,180,created_design,2024-12-27
1304,180,deleted_design,2024-12-29
1305,180,invited_team_member,2024-12-24
1306,181,signed_up,2024-11-11
1307,181,invited_team_member,2024-11-19
1308,182,signed_up,2024-07-26
1309,182,exported_design,2024-12-19
1310,182,exported_design,2024-12-16
1311,182,created_design,2024-09-26
1312,182,deleted_design,2024-10-02
1313,182,created_design,2024-10-16
1314,182,deleted_design,2024-08-23
1315,182,shared_design,2024-11-11
1316,183,signed_up,2024-06-04
1317,183,shared_design,2024-12-18
1318,183,invited_team_member,2024-09-01
1319,184,signed_up,2024-08-08
1320,185,signed_up,2024-12-01
1321,185,exported_design,2024-12-08
1322,185,shared_design,2024-12-22
1323,185,created_design,2024-12-05
1324,185,created_design,2024-12-04
1325,185,exported_design,2024-12-08
1326,185,shared_design,2024-12-28
1327,185,shared_design,2024-12-01
1328,185,created_design,2024-12-23
1329,185,deleted_design,2024-12-10
1330,185,created_design,2024-12-16
1331,185,exported_design,2024-12-11
1332,185,exported_design,2024-12-24
1333,185,shared_design,2024-12-07
1334,185,deleted_design,2024-12-18
1335,186,signed_up,2024-08-14
1336,186,deleted_design,2024-08-18
1337,186,created_design,2024-12-26
1338,186,exported_design,2024-10-18
1339,186,shared_design,2024-08-29
1340,186,shared_design,2024-10-04
1341,186,deleted_design,2024-08-27
1342,186,created_design,2024-08-16
1343,186,shared_design,2024-11-21
1344,186,created_design,2024-11-14
1345,186,shared_design,2024-08-18
1346,186,exported_design,2024-11-20
1347,187,signed_up,2024-09-18
1348,188,signed_up,2024-12-03
1349,188,exported_design,2024-12-08
1350,188,deleted_design,2024-12-19
1351,189,signed_up,2024-09-20
1352,189,shared_design,2024-11-26
1353,189,deleted_design,2024-11-01
1354,189,exported_design,2024-11-09
1355,189,shared_design,2024-09-22
1356,189,shared_design,2024-12-16
